id_empleado,nombre,dni,email,salario,sucursal_id,cargo,tipo_evento,fecha_evento
E00938,Gabriela Medina,29420797,gabriela.medina@electrocasa.pe,5023.19,S07,Gerente de tienda,cambio salario,2026-05-01
E01673,Milagros Salazar,66218315,milagros.salazar@electrocasa.pe,1489.29,S09,Encargado de almacen,Transferencia,2026-01-23
E00730,Fernando Gonzalez,67928187,fernando.gonzalez@electrocasa.pe,4879.55,S39,Supervisor de tienda,cambio_salario,2026-07-26
E01672,Lucia Sanchez,70856568,lucia.sanchez@electrocasa.pe,1311.64,S02,Vendedor,Alta,2026-05-10
E00052,Karina Ramos,22302400,karina.ramos@electrocasa.pe,3099.52,S27,Supervisor de tienda,ALTA,2026-01-14
E00343,Maria Ortiz,70477043,maria.ortiz@electrocasa.pe,4939.9,S04,Encargado de almacen,Cambio Salario,
E01614,Miguel Perez,49969528,miguel.perez@electrocasa.pe,1295.32,S26,Cajero,baja,2026-01-16
E01845,Hugo Ortiz,21272586,hugo.ortiz@electrocasa.pe,1450.15,S03,Asesor de ventas,transferencia,2026-03-15
E01207,Sandra Huaman,66119220,sandra.huaman@electrocasa.pe,3387.31,S14,Encargado de almacen,alta,2026-02-16
E01880,Cecilia Castillo,73149745,cecilia.castillo@electrocasa.pe,1210.36,S31,Encargado de almacen,alta,2026-04-13
E01277,Ana Diaz,60478106,ana.diaz@electrocasa.pe,2064.95,S11,Asesor de ventas,transferencia,2026-05-21
E01506,Miguel Martinez,11826290,miguel.martinez@electrocasa.pe,1766.97,S05,Cajero,cambio salario,2026-02-20
E00587,Miguel Gonzalez,59290684,miguel.gonzalez@electrocasa.pe,3426.12,S03,Supervisor de tienda,cambio_salario,2026-08-04
E01998,Jose Vargas,46259025,jose.vargas@electrocasa.pe,3272.16,S36,Encargado de almacen,CAMBIO_SALARIO,2026-08-05
E00129,Rosa Quispe,25233814,rosa.quispe@electrocasa.pe,4532.97,S03,Encargado de almacen,cambio salario,2026-01-01
E01668,Alberto Flores,46234150,alberto.flores@electrocasa.pe,3844.39,S13,Gerente de tienda,Baja,2026-04-03
E01027,Vanessa Rivera,49205647,vanessa.rivera@electrocasa.pe,2135.04,S21,Asesor de ventas,CAMBIO_SALARIO,
E00463,Miguel Rivera,16435375,miguel.rivera@electrocasa.pe,2642.92,S20,Cajero,alta,2026-02-25
E01773,Alberto Huaman,33374003,alberto.huaman@electrocasa.pe,3039.66,S28,Asesor de ventas,cambio salario,2026-07-24
E01448,Raul Flores,12755824,raul.flores@electrocasa.pe,2870.67,S15,Cajero,alta,2026-01-28
E00407,Pilar Rivera,74761056,pilar.rivera@electrocasa.pe,4013.5,S04,Vendedor,alta,2026-06-18
E01247,Sandra Castillo,14014910,sandra.castillo@electrocasa.pe,4808.37,S04,Gerente de tienda,CAMBIO_SALARIO,2026-03-09
E00524,Gabriela Torres,18847020,gabriela.torres@electrocasa.pe,3143.9,S30,Encargado de almacen,transferencia,2026-06-01
E00567,Alberto Quispe,75529341,alberto.quispe@electrocasa.pe,4126.45,S08,Cajero,TRANSFERENCIA,2026-07-17
E01418,Ricardo Perez,48325492,ricardo.perez@electrocasa.pe,4177.24,S12,Supervisor de tienda,TRANSFERENCIA,2026-06-20
E00465,Oscar Mendoza,60070547,oscar.mendoza@electrocasa.pe,3830.83,S03,Supervisor de tienda,Cambio Salario,2026-01-18
E00371,Raul Mendoza,45027938,raul.mendoza@electrocasa.pe,1516.96,S33,Supervisor de tienda,ALTA,2026-03-03
E00337,Fernando Medina,23255010,fernando.medina@electrocasa.pe,2614.97,S07,Gerente de tienda,alta,2026-04-19
E00368,Sandra Gonzalez,63770252,sandra.gonzalez@electrocasa.pe,3764.68,S16,Asesor de ventas,Transferencia,2026-04-09
E01701,Maria Ortiz,37396978,maria.ortiz@electrocasa.pe,1251.11,S25,Gerente de tienda,ALTA,2026-04-07
E01312,Alberto Ortiz,22340395,alberto.ortiz@electrocasa.pe,1415.57,S39,Gerente de tienda,cambio_salario,2026-05-24
E01284,Cecilia Lopez,27528870,cecilia.lopez@electrocasa.pe,2968.47,S03,Gerente de tienda,baja,2026-03-02
E00140,Karina Gonzalez,53901386,karina.gonzalez@electrocasa.pe,3703.77,S25,Encargado de almacen,Transferencia,2026-04-01
E00264,Luis Mendoza,19159443,luis.mendoza@electrocasa.pe,1670.17,S26,Vendedor,baja,2026-07-05
E00486,Patricia Garcia,16364350,patricia.garcia@electrocasa.pe,2371.09,S32,Supervisor de tienda,Cambio Salario,2026-03-16
E00420,Diana Salazar,36611722,diana.salazar@electrocasa.pe,1968.35,S33,Cajero,transferencia,2026-08-03
E00291,Luis Flores,14512298,luis.flores@electrocasa.pe,1362.86,S38,Encargado de almacen,Alta,2026-08-16
E00885,Carlos Cruz,16379342,carlos.cruz@electrocasa.pe,2002.44,S26,Supervisor de tienda,cambio_salario,2026-04-06
E00706,Oscar Ramos,19386640,oscar.ramos@electrocasa.pe,3359.33,S22,Supervisor de tienda,CAMBIO_SALARIO,2026-03-11
E01292,Patricia Rodriguez,67002964,patricia.rodriguez@electrocasa.pe,4102.22,S11,Encargado de almacen,cambio_salario,2026-08-20
E01482,Oscar Fernandez,52796319,oscar.fernandez@electrocasa.pe,2447.11,S22,Asesor de ventas,ALTA,2026-02-20
E01956,Juan Ramos,35734929,juan.ramos@electrocasa.pe,3103.09,S01,Vendedor,Alta,2026-04-04
E01117,Patricia Ramos,31904287,patricia.ramos@electrocasa.pe,1574.16,S25,Cajero,Transferencia,2026-02-15
E00155,Luis Sanchez,11945564,luis.sanchez@electrocasa.pe,3034.95,S01,Asesor de ventas,cambio_salario,2026-06-26
E00640,Patricia Cruz,14489233,patricia.cruz@electrocasa.pe,4077.02,S08,Encargado de almacen,baja,2026-08-23
E00567,Alberto Quispe,75529341,alberto.quispe@electrocasa.pe,3982.37,S12,Cajero,TRANSFERENCIA,2026-08-14
E01963,Luis Fernandez,50667538,luis.fernandez@electrocasa.pe,1308.36,S23,Cajero,ALTA,2026-04-24
E01607,Luis Quispe,66954656,luis.quispe@electrocasa.pe,1589.62,S04,Cajero,TRANSFERENCIA,2026-07-20
E01001,Hugo Fernandez,18856019,hugo.fernandez@electrocasa.pe,1270.3,S15,Vendedor,alta,2026-05-28
E00243,Juan Ramos,76556773,juan.ramos@electrocasa.pe,4909.23,S04,Encargado de almacen,Cambio Salario,
E01843,Cecilia Rivera,24364182,cecilia.rivera@electrocasa.pe,4369.0,S32,Encargado de almacen,ALTA,2026-03-03
E00798,Patricia Garcia,37706031,patricia.garcia@electrocasa.pe,1687.91,S02,Cajero,Alta,2026-05-10
E00574,Diana Ortiz,51313242,diana.ortiz@electrocasa.pe,1684.15,S29,Asesor de ventas,transferencia,2026-06-28
E01577,Alberto Martinez,16046221,alberto.martinez@electrocasa.pe,1951.99,S20,Encargado de almacen,TRANSFERENCIA,2026-05-21
E00400,Luis Lopez,76856768,luis.lopez@electrocasa.pe,4253.87,S36,Encargado de almacen,Transferencia,2026-01-04
E00891,Victor Ramos,37717825,victor.ramos@electrocasa.pe,4724.99,S12,Cajero,Cambio Salario,2026-06-02
E01654,Diana Rivera,59073396,diana.rivera@electrocasa.pe,2618.79,S17,Asesor de ventas,Transferencia,2026-04-27
E01667,Ricardo Salazar,49195167,ricardo.salazar@electrocasa.pe,4628.65,S03,Cajero,cambio_salario,2026-03-12
E01571,Rosa Rodriguez,73364449,rosa.rodriguez@electrocasa.pe,2198.02,S35,Vendedor,Transferencia,2026-01-08
E01405,Luis Gonzalez,52853182,luis.gonzalez@electrocasa.pe,1661.46,S40,Cajero,Alta,2026-07-02
E01977,Ricardo Castillo,58313352,ricardo.castillo@electrocasa.pe,4209.67,S33,Gerente de tienda,alta,2026-04-19
E01875,Alberto Martinez,47502293,alberto.martinez@electrocasa.pe,2698.96,S39,Cajero,baja,2026-05-23
E01544,Carmen Rivera,42249057,carmen.rivera@electrocasa.pe,4290.48,S24,Asesor de ventas,Cambio Salario,2026-07-06
E01724,Patricia Garcia,15089109,patricia.garcia@electrocasa.pe,4389.48,S04,Vendedor,transferencia,2026-06-07
E01518,Karina Flores,68844707,karina.flores@electrocasa.pe,3699.05,S15,Supervisor de tienda,alta,2026-06-14
E00865,Jose Garcia,59907169,jose.garcia@electrocasa.pe,4145.19,S20,Encargado de almacen,Transferencia,2026-03-12
E00220,Vanessa Aguilar,30987813,vanessa.aguilar@electrocasa.pe,3576.47,S09,Cajero,TRANSFERENCIA,2026-07-23
E00667,Alberto Diaz,34478141,alberto.diaz@electrocasa.pe,2508.88,S39,Supervisor de tienda,alta,2026-05-23
E00174,Manuel Vargas,11142630,manuel.vargas@electrocasa.pe,4067.31,S36,Supervisor de tienda,Alta,2026-02-08
E00649,Luis Romero,41806415,luis.romero@electrocasa.pe,3592.11,S03,Gerente de tienda,Transferencia,2026-04-11
E00800,Sandra Medina,62092625,sandra.medina@electrocasa.pe,3743.21,S37,Supervisor de tienda,ALTA,2026-08-01
E01564,Diana Fernandez,32062176,diana.fernandez@electrocasa.pe,4053.28,S05,Vendedor,baja,2026-03-17
E01852,Alberto Torres,30677479,alberto.torres@electrocasa.pe,2193.48,S17,Vendedor,Alta,2026-06-02
E01683,Carlos Garcia,53022884,carlos.garcia@electrocasa.pe,2412.88,S26,Asesor de ventas,alta,2026-06-19
E01808,Sandra Rivera,51105451,sandra.rivera@electrocasa.pe,2292.5,S34,Gerente de tienda,ALTA,2026-05-19
E00233,Luis Rojas,78771652,luis.rojas@electrocasa.pe,4605.43,S05,Asesor de ventas,Cambio Salario,2026-06-08
E00982,Vanessa Flores,56059167,vanessa.flores@electrocasa.pe,2581.53,S22,Vendedor,CAMBIO_SALARIO,2026-08-11
E00328,Cecilia Diaz,62084114,cecilia.diaz@electrocasa.pe,4963.36,S34,Encargado de almacen,Cambio Salario,2026-06-08
E00796,Oscar Mendoza,48879101,oscar.mendoza@electrocasa.pe,2945.25,S32,Asesor de ventas,Cambio Salario,2026-02-10
E00415,Elena Martinez,10916500,elena.martinez@electrocasa.pe,3362.06,S14,Gerente de tienda,ALTA,2026-05-09
E00367,Pedro Sanchez,76157670,pedro.sanchez@electrocasa.pe,3927.6,S19,Encargado de almacen,transferencia,2026-02-08
E00812,Maria Cruz,46282502,maria.cruz@electrocasa.pe,1498.39,S30,Supervisor de tienda,Alta,2026-06-11
E01463,Lucia Cruz,29173512,lucia.cruz@electrocasa.pe,1678.92,S34,Cajero,Alta,2026-08-18
E01460,Vanessa Ortiz,68993870,vanessa.ortiz@electrocasa.pe,3359.5,S10,Vendedor,Alta,2026-06-10
E01625,Victor Lopez,57845723,victor.lopez@electrocasa.pe,1625.2,S27,Encargado de almacen,ALTA,2026-08-04
E01037,Patricia Lopez,27736830,patricia.lopez@electrocasa.pe,5565.65,S24,Supervisor de tienda,cambio_salario,2026-07-17
E01016,Hugo Flores,59622180,hugo.flores@electrocasa.pe,2724.72,S19,Supervisor de tienda,TRANSFERENCIA,2026-07-05
E00572,Manuel Chavez,66197981,manuel.chavez@electrocasa.pe,1337.51,S22,Encargado de almacen,Transferencia,2026-01-05
E00129,Rosa Quispe,25233814,rosa.quispe@electrocasa.pe,4370.0,S03,Encargado de almacen,Alta,2026-08-02
E00796,Oscar Mendoza,48879101,oscar.mendoza@electrocasa.pe,2755.77,S32,Asesor de ventas,baja,2026-03-08
E00185,Manuel Quispe,19637909,manuel.quispe@electrocasa.pe,1453.76,S30,Supervisor de tienda,cambio_salario,2026-05-23
E01158,Juan Lopez,31320889,juan.lopez@electrocasa.pe,1889.31,S11,Vendedor,Alta,2026-01-05
E01714,Victor Castillo,52657825,victor.castillo@electrocasa.pe,3015.24,S20,Vendedor,cambio salario,2026-02-24
E00520,Jose Perez,64260031,jose.perez@electrocasa.pe,3950.09,S09,Supervisor de tienda,ALTA,2026-02-24
E01037,Patricia Lopez,27736830,patricia.lopez@electrocasa.pe,4477.97,S24,Supervisor de tienda,Alta,2026-08-24
E00910,Elena Cruz,22662667,elena.cruz@electrocasa.pe,2002.86,S29,Encargado de almacen,alta,2026-08-05
E01654,Diana Rivera,59073396,diana.rivera@electrocasa.pe,2618.79,S34,Asesor de ventas,alta,2026-02-23
E01671,Cecilia Fernandez,79057851,cecilia.fernandez@electrocasa.pe,4448.28,S27,Cajero,Transferencia,2026-02-25
E01349,Carmen Quispe,34367171,carmen.quispe@electrocasa.pe,4843.24,S01,Gerente de tienda,cambio salario,2026-01-09
E00806,Carmen Gonzalez,57286704,carmen.gonzalez@electrocasa.pe,3426.31,S20,Supervisor de tienda,ALTA,2026-08-20
E00832,Sandra Ramos,38588162,sandra.ramos@electrocasa.pe,3090.29,S21,Supervisor de tienda,ALTA,2026-03-06
E01727,Jose Huaman,72581872,jose.huaman@electrocasa.pe,2056.3,S26,Gerente de tienda,baja,2026-02-13
E00391,Carmen Lopez,43052972,carmen.lopez@electrocasa.pe,2763.27,S29,Cajero,baja,2026-04-21
E00307,Carlos Gonzalez,50359265,carlos.gonzalez@electrocasa.pe,1412.88,S01,Supervisor de tienda,alta,2026-06-24
E00948,Sandra Sanchez,38810934,sandra.sanchez@electrocasa.pe,1434.07,S02,Gerente de tienda,CAMBIO_SALARIO,2026-03-24
E00549,Vanessa Martinez,13852465,vanessa.martinez@electrocasa.pe,2459.98,S27,Asesor de ventas,Alta,2026-07-01
E00397,Hugo Gonzalez,22750271,hugo.gonzalez@electrocasa.pe,1244.57,S26,Vendedor,alta,2026-07-27
E01686,Pedro Huaman,23213004,pedro.huaman@electrocasa.pe,2082.25,S01,Supervisor de tienda,cambio salario,2026-05-05
E00874,Luis Lopez,40058645,luis.lopez@electrocasa.pe,3847.86,S14,Vendedor,ALTA,2026-08-08
E00312,Miguel Vargas,75962039,miguel.vargas@electrocasa.pe,3788.42,S18,Asesor de ventas,Baja,2026-04-17
E00658,Patricia Mendoza,49997839,patricia.mendoza@electrocasa.pe,3577.8,S27,Encargado de almacen,Alta,2026-03-22
E00390,Ana Quispe,57257712,ana.quispe@electrocasa.pe,2870.51,S38,Gerente de tienda,TRANSFERENCIA,2026-01-14
E01007,Elena Medina,46323648,elena.medina@electrocasa.pe,3298.58,S28,Cajero,ALTA,2026-06-08
E01789,Jorge Flores,24072751,jorge.flores@electrocasa.pe,2007.7,S23,Cajero,Transferencia,2026-04-17
E00264,Luis Mendoza,19159443,luis.mendoza@electrocasa.pe,1392.37,S26,Vendedor,ALTA,2026-03-09
E00459,Patricia Romero,51146378,patricia.romero@electrocasa.pe,2047.75,S20,Cajero,Alta,2026-01-01
E01042,Karina Quispe,36267721,karina.quispe@electrocasa.pe,3390.13,S05,Encargado de almacen,ALTA,2026-02-18
E01319,Karina Castillo,36261711,karina.castillo@electrocasa.pe,2261.71,S20,Cajero,Alta,2026-01-09
E00691,Ana Medina,72627191,ana.medina@electrocasa.pe,1927.56,S10,Asesor de ventas,Alta,2026-05-16
E00471,Carmen Torres,40925905,carmen.torres@electrocasa.pe,4047.94,S16,Gerente de tienda,cambio salario,2026-08-09
E01169,Gabriela Aguilar,51334567,gabriela.aguilar@electrocasa.pe,2423.31,S10,Cajero,alta,2026-03-19
E01576,Sandra Diaz,57380705,sandra.diaz@electrocasa.pe,5799.11,S09,Asesor de ventas,Cambio Salario,2026-08-22
E00019,Carmen Castillo,36742911,carmen.castillo@electrocasa.pe,1571.21,S24,Gerente de tienda,transferencia,2026-03-25
E00997,Vanessa Romero,64576030,vanessa.romero@electrocasa.pe,2251.14,S20,Gerente de tienda,cambio_salario,2026-06-17
E01369,Juan Flores,41876318,juan.flores@electrocasa.pe,2369.0,S11,Vendedor,ALTA,2026-03-16
E00274,Jorge Castillo,61061406,jorge.castillo@electrocasa.pe,2350.44,S37,Gerente de tienda,alta,2026-08-26
E01656,Juan Medina,11051970,juan.medina@electrocasa.pe,2569.36,S40,Encargado de almacen,ALTA,2026-01-19
E01067,Carmen Torres,64936336,carmen.torres@electrocasa.pe,1963.0,S28,Vendedor,alta,2026-05-27
E00057,Oscar Salazar,55522600,oscar.salazar@electrocasa.pe,4054.95,S27,Gerente de tienda,Alta,2026-05-01
E01918,Miguel Diaz,66256078,miguel.diaz@electrocasa.pe,1626.41,S04,Encargado de almacen,ALTA,2026-05-23
E01159,Gabriela Huaman,50776844,gabriela.huaman@electrocasa.pe,2688.36,S02,Gerente de tienda,TRANSFERENCIA,2026-06-12
E00657,Vanessa Rodriguez,11880670,vanessa.rodriguez@electrocasa.pe,4464.99,S21,Encargado de almacen,CAMBIO_SALARIO,2026-02-19
E01641,Jose Medina,23609821,jose.medina@electrocasa.pe,3530.28,S32,Gerente de tienda,Transferencia,2026-03-26
E01396,Miguel Torres,77461294,miguel.torres@electrocasa.pe,2072.17,S08,Gerente de tienda,ALTA,2026-08-23
E01282,Carmen Rivera,47982734,carmen.rivera@electrocasa.pe,3879.0,S05,Asesor de ventas,Alta,2026-02-01
E00528,Cecilia Perez,31537806,cecilia.perez@electrocasa.pe,2592.06,S22,Asesor de ventas,cambio_salario,2026-04-16
E00944,Miguel Quispe,60941566,miguel.quispe@electrocasa.pe,3783.36,S35,Asesor de ventas,Alta,2026-04-10
E00019,Carmen Castillo,36742911,carmen.castillo@electrocasa.pe,1858.69,S24,Gerente de tienda,Cambio Salario,2026-02-07
E00036,Karina Torres,59168078,karina.torres@electrocasa.pe,3690.72,S16,Vendedor,alta,2026-06-08
E01909,Elena Gonzalez,60492680,elena.gonzalez@electrocasa.pe,1725.5,S35,Gerente de tienda,TRANSFERENCIA,2026-02-06
E00076,Carlos Ortiz,37061979,carlos.ortiz@electrocasa.pe,3568.78,S22,Encargado de almacen,TRANSFERENCIA,2026-05-24
E00307,Carlos Gonzalez,50359265,carlos.gonzalez@electrocasa.pe,1412.88,S08,Supervisor de tienda,Transferencia,2026-03-25
E01336,Lucia Huaman,21204135,lucia.huaman@electrocasa.pe,3147.16,S02,Gerente de tienda,ALTA,2026-03-18
E00284,Sandra Ramos,57791886,sandra.ramos@electrocasa.pe,1840.59,S11,Gerente de tienda,alta,2026-08-02
E01845,Hugo Ortiz,21272586,hugo.ortiz@electrocasa.pe,1263.41,S28,Asesor de ventas,alta,2026-04-21
E01012,Lucia Mendoza,61079672,lucia.mendoza@electrocasa.pe,2180.52,S19,Encargado de almacen,Transferencia,2026-01-11
E01533,Karina Chavez,19217126,karina.chavez@electrocasa.pe,3670.14,S06,Asesor de ventas,cambio salario,2026-03-10
E01738,Pilar Aguilar,24443373,pilar.aguilar@electrocasa.pe,3179.59,S02,Encargado de almacen,alta,2026-07-11
E01256,Diana Quispe,41938596,diana.quispe@electrocasa.pe,3113.2,S40,Cajero,Alta,2026-06-10
E01183,Karina Garcia,52518108,karina.garcia@electrocasa.pe,4612.43,S06,Supervisor de tienda,cambio salario,2026-01-16
E01694,Jorge Sanchez,23372120,jorge.sanchez@electrocasa.pe,4212.5,S19,Gerente de tienda,cambio_salario,2026-08-17
E00094,Oscar Lopez,38016419,oscar.lopez@electrocasa.pe,2960.58,S27,Encargado de almacen,alta,2026-06-27
E00071,Hugo Cruz,38594197,hugo.cruz@electrocasa.pe,3517.25,S15,Cajero,CAMBIO_SALARIO,2026-05-02
E01158,Juan Lopez,31320889,juan.lopez@electrocasa.pe,2119.03,S11,Vendedor,Cambio Salario,2026-08-20
E00714,Jose Fernandez,57879819,jose.fernandez@electrocasa.pe,3190.09,S03,Cajero,transferencia,2026-08-05
E00065,Victor Chavez,,victor.chavez@electrocasa.pe,3592.82,S07,Vendedor,ALTA,2026-04-09
E01975,Elena Flores,69938068,elena.flores@electrocasa.pe,3072.86,S11,Asesor de ventas,alta,2026-07-14
E00056,Patricia Diaz,34285284,patricia.diaz@electrocasa.pe,2791.75,S40,Encargado de almacen,cambio_salario,2026-03-14
E01680,Maria Vargas,20347805,maria.vargas@electrocasa.pe,2653.29,S35,Vendedor,Alta,2026-08-12
E00705,Lucia Perez,66613595,lucia.perez@electrocasa.pe,2571.68,S25,Supervisor de tienda,cambio_salario,2026-02-18
E01088,Carlos Rojas,41763591,carlos.rojas@electrocasa.pe,3594.58,S13,Asesor de ventas,transferencia,2026-02-27
E00997,Vanessa Romero,64576030,vanessa.romero@electrocasa.pe,1978.76,S20,Gerente de tienda,TRANSFERENCIA,2026-06-15
E01152,Raul Flores,40403856,raul.flores@electrocasa.pe,1311.85,S35,Gerente de tienda,ALTA,2026-03-19
E00383,Milagros Ramos,63448195,milagros.ramos@electrocasa.pe,3533.64,S13,Gerente de tienda,Transferencia,2026-01-03
E00237,Luis Romero,67683865,luis.romero@electrocasa.pe,1403.81,S22,Supervisor de tienda,CAMBIO_SALARIO,2026-04-19
E01321,Vanessa Quispe,73000981,vanessa.quispe@electrocasa.pe,1519.26,S24,Asesor de ventas,Alta,2026-08-23
E00844,Patricia Diaz,40888218,patricia.diaz@electrocasa.pe,2032.16,S35,Supervisor de tienda,Cambio Salario,2026-08-05
E01751,Pedro Rivera,14666424,pedro.rivera@electrocasa.pe,3858.11,S29,Gerente de tienda,ALTA,2026-03-01
E00203,Rosa Romero,74605190,rosa.romero@electrocasa.pe,3287.4,S24,Vendedor,CAMBIO_SALARIO,2026-08-25
E00325,Oscar Chavez,65611535,oscar.chavez@electrocasa.pe,2637.15,S21,Gerente de tienda,cambio salario,2026-05-12
E00302,Elena Diaz,13313745,elena.diaz@electrocasa.pe,1804.69,S27,Supervisor de tienda,alta,2026-02-14
E01500,Maria Rivera,75364109,maria.rivera@electrocasa.pe,2252.03,S09,Supervisor de tienda,Alta,2026-02-08
E01458,Vanessa Martinez,57281377,vanessa.martinez@electrocasa.pe,1523.22,S21,Cajero,TRANSFERENCIA,2026-04-24
E00249,Fernando Fernandez,30419776,fernando.fernandez@electrocasa.pe,1906.58,S05,Gerente de tienda,TRANSFERENCIA,2026-03-04
E00591,Alberto Rodriguez,60776884,alberto.rodriguez@electrocasa.pe,1385.98,S39,Cajero,transferencia,2026-07-22
E00145,Ana Gonzalez,55551514,ana.gonzalez@electrocasa.pe,2790.93,S11,Vendedor,alta,2026-05-26
E00990,Elena Fernandez,27963410,elena.fernandez@electrocasa.pe,4405.26,S21,Asesor de ventas,cambio salario,2026-05-01
E01564,Diana Fernandez,32062176,diana.fernandez@electrocasa.pe,4053.28,S05,Vendedor,alta,2026-06-26
E00475,Raul Vargas,32178712,raul.vargas@electrocasa.pe,3385.71,S04,Encargado de almacen,Transferencia,2026-06-25
E01776,Ana Mendoza,27834609,ana.mendoza@electrocasa.pe,1800.89,S13,Encargado de almacen,transferencia,2026-01-09
E00525,Luis Rojas,72221014,luis.rojas@electrocasa.pe,3851.4,S17,Supervisor de tienda,BAJA,2026-06-04
E01889,Raul Rivera,30833753,raul.rivera@electrocasa.pe,2641.94,S30,Cajero,Alta,2026-02-10
E00173,Alberto Aguilar,39787732,alberto.aguilar@electrocasa.pe,3347.67,S02,Vendedor,alta,2026-03-08
E00507,Cecilia Torres,59005916,cecilia.torres@electrocasa.pe,1413.83,S39,Vendedor,alta,2026-01-01
E01988,Patricia Rivera,53771743,patricia.rivera@electrocasa.pe,2956.33,S09,Vendedor,ALTA,2026-03-26
E01133,Karina Martinez,48525748,karina.martinez@electrocasa.pe,1529.3,S03,Vendedor,Alta,2026-07-11
E00158,Oscar Ortiz,19028398,oscar.ortiz@electrocasa.pe,4398.02,S18,Vendedor,cambio salario,2026-06-26
E01979,Gabriela Vargas,21007787,gabriela.vargas@electrocasa.pe,3679.21,S20,Cajero,ALTA,2026-01-10
E00563,Ana Sanchez,56568309,ana.sanchez@electrocasa.pe,2938.62,S15,Vendedor,Cambio Salario,2026-01-13
E00669,Alberto Romero,29002224,alberto.romero@electrocasa.pe,1874.42,S30,Encargado de almacen,Alta,2026-03-18
E00990,Elena Fernandez,27963410,elena.fernandez@electrocasa.pe,4405.26,S21,Asesor de ventas,Baja,2026-02-22
E00486,Patricia Garcia,16364350,patricia.garcia@electrocasa.pe,2129.44,S32,Supervisor de tienda,Alta,2026-01-05
E01554,Gabriela Sanchez,76975133,gabriela.sanchez@electrocasa.pe,3350.74,S26,Cajero,Alta,2026-06-15
E01823,Cecilia Salazar,18860227,cecilia.salazar@electrocasa.pe,2468.64,S06,Supervisor de tienda,TRANSFERENCIA,2026-01-03
E00364,Sandra Torres,59048011,sandra.torres@electrocasa.pe,3546.89,S05,Cajero,Transferencia,2026-08-13
E00081,Jorge Diaz,74071403,jorge.diaz@electrocasa.pe,3227.3,S12,Gerente de tienda,CAMBIO_SALARIO,2026-05-16
E01506,Miguel Martinez,11826290,miguel.martinez@electrocasa.pe,1706.8,S15,Cajero,Alta,2026-06-21
E00825,Juan Mendoza,14092020,juan.mendoza@electrocasa.pe,3061.4,S24,Cajero,Alta,2026-02-01
